"difference","startDate","startSentiment","endSentiment","endDate","ticker","startCount","endCount","countRatio","countSlope","changeInSentimentSlope","normalizedCountSlope","normalizedSentimentSlope","normalizedDifference","normalizedCountRatio","priceOnStartDate","priceOnEndDate","priceOnEndDate3","priceOnEndDate7","priceOnEndDate15","priceOnEndDate30","decision"
"0","2016-01-26","0","0","2016-01-27","sndk","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","64.089996","64.209999","70.650002","69.809998","67.290001","72.080002","do nothing"
"0","2016-01-29","0","0","2016-01-30","sndk","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","70.699997","70.650002","70.25","67.849998","68.169998","72.260002","do nothing"
"0","2016-01-26","1","1","2016-01-27","gmt","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","38.82","38.740002","41.18","41.560001","40.830002","41.650002","do nothing"
"0","2016-01-27","1","1","2016-01-29","gmt","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","38.740002","40.98","41.18","43.939999","42.709999","43.009998","do nothing"
"0","2016-01-27","0","0","2016-01-29","cls","1","2","2","-0.5","0","0.5154545454545455","0.5","0.5","0.007004346150267813","9.83","9.06","9.06","9.24","9.48","10.27","do nothing"
"0","2016-01-27","0","0","2016-01-28","holx","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","35.77","33.07","35.380001","35.209999","32.599998","34.630001","do nothing"
"0","2016-01-28","0","0","2016-01-29","holx","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","33.07","33.939999","35.380001","33.27","33.830002","34.630001","do nothing"
"0","2016-01-27","0","0","2016-01-30","nnn","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","41.950001","43.43","43.73","43.709999","44.779999","43.98","do nothing"
"0","2016-01-27","0","0","2016-01-31","sfm","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","22.209999","23.719999","23.719999","23.67","24.1","28.629999","do nothing"
"0","2016-01-27","0","0","2016-01-30","sm","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","12.72","13.27","12.74","11.99","9.35","9.04","do nothing"
"0","2016-01-27","0","0","2016-01-28","stba","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","24.98","25.6","26.549999","25.799999","25.360001","25.219999","do nothing"
"0","2016-01-29","0","0","2016-01-30","ter","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","19.43","19.469999","18.799999","17.950001","18.23","19.08","do nothing"
"0","2016-01-28","0","0","2016-01-29","dlb","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","35.709999","36.009998","35.779999","36.709999","38","39.5","do nothing"
"0","2016-01-28","0","0","2016-01-30","lob","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","13.84","14.37","13.67","13.79","13.59","13.24","do nothing"
"0","2016-01-28","0","0","2016-01-30","nee","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","108.300003","112.980003","113.910004","114.169998","112.349998","112.82","do nothing"
"0","2016-01-28","0","0","2016-01-30","osk","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","31.23","31.469999","30.68","31.709999","33.48","34.5","do nothing"
"0","2016-01-28","0","0","2016-01-30","pdce","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","55.919998","54.220001","51.310001","46.66","45.68","50.110001","do nothing"
"0","2016-01-29","-1","-1","2016-01-31","clb","1","2","2","-0.5","0","0.5154545454545455","0.5","0.5","0.007004346150267813","98.400002","95.389999","96.68","103.93","101.669998","108.379997","do nothing"
"0","2016-01-29","0","0","2016-01-30","ever","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","14.07","13.86","13.45","13.12","13.5","13.02","do nothing"
"0","2016-01-29","4","4","2016-01-30","xrx","1","2","2","-1","0","0.5145454545454545","0.5","0.5","0.007004346150267813","9.75","9.43","8.95","9.05","9.02","9.61","do nothing"
"0","2016-01-30","0","0","2016-01-31","bona","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","13.51","13.51","13.47","13.45","13.54","13.57","do nothing"
"0","2016-01-30","0","0","2016-01-31","do","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","18.360001","18.360001","17.9","19.139999","17.35","20.620001","do nothing"
"0","2016-01-30","0","0","2016-01-31","hain","2","4","2","-2","0","0.5127272727272727","0.5","0.5","0.007004346150267813","37.009998","37.009998","35.450001","34.130001","36.73","37.23","do nothing"
"0","2016-01-30","0","0","2016-01-31","rl","2","3","1.5","-1","0","0.5145454545454545","0.5","0.5","0.005249936867847791","112.330002","112.330002","115.559998","85.230003","88.330002","93.690002","do nothing"
"0","2016-01-30","0","0","2016-01-31","rpd","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","13.31","13.31","12.68","10.15","11.17","13.37","do nothing"
"0","2016-01-30","0","0","2016-01-31","rrms","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","10.21","10.21","9.63","8.54","9.48","9.5","do nothing"
"0","2016-01-30","0","0","2016-01-31","scg","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","64.169998","64.169998","65.900002","64.480003","64.779999","64.290001","do nothing"
"0","2016-01-30","0","0","2016-01-31","snps","1","2","2","-1","0","0.5145454545454545","0.5","0.5","0.007004346150267813","42.580002","42.580002","42.529999","41.32","42.959999","45.880001","do nothing"
"0","2016-01-30","0","0","2016-01-31","sohu","2","3","1.5","-1","0","0.5145454545454545","0.5","0.5","0.005249936867847791","48.41","48.41","45.369999","42.599998","46.34","44.540001","do nothing"
"0","2016-01-30","0","0","2016-01-31","symc","2","2","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","19.75","19.75","19.280001","19.24","19.549999","20.280001","do nothing"
"0","2016-01-30","0","0","2016-01-31","tlk","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","49.360001","49.360001","48.529999","50.130001","49.540001","50.799999","do nothing"
"0","2016-01-30","0","0","2016-01-31","ulti","3","3","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","178.779999","178.779999","185.330002","156.119995","161.940002","175.759995","do nothing"
"0","2016-01-30","0","0","2016-01-31","vgr","1","1","1","0","0","0.5163636363636364","0.5","0.5","0.00349552758542777","23.57","23.57","23.049999","22.25","22.030001","22.629999","do nothing"
"1","2016-01-26","-1","0","2016-01-28","gluu","2","1","0.5","0.5","0.5","0.5172727272727272","0.5016891891891891","0.5033783783783784","0.0017411183030077487","2.3","2.2","2.2","2.67","3.16","3.71","do nothing"
"1","2016-01-28","-1","0","2016-01-30","vslr","2","1","0.5","0.5","0.5","0.5172727272727272","0.5016891891891891","0.5033783783783784","0.0017411183030077487","8.33","8.53","8.48","7.93","5.96","7.89","do nothing"
"1","2016-01-04","1","2","2016-01-05","sny","2","5","2.5","-3","1","0.5109090909090909","0.5033783783783784","0.5033783783783784","0.008758755432687833","42.200001","42.25","40.400002","40.490002","40.330002","40.59","do nothing"
"1","2016-01-28","-1","0","2016-01-30","bp","1","1","1","0","0.5","0.5163636363636364","0.5016891891891891","0.5033783783783784","0.00349552758542777","31.889999","31.700001","29.02","29.92","29.059999","29.09","do nothing"
"1","2016-01-01","-2","-1","2016-01-05","crc","3","1","0.3333333333333333","0.5","0.25","0.5172727272727272","0.5008445945945946","0.5033783783783784","0.0011563152088677415","2.03","1.86","1.73","1.59","0.968","1.22","do nothing"
"1","2016-01-26","1","2","2016-01-28","ibb","1","3","3","-1","0.5","0.5145454545454545","0.5016891891891891","0.5033783783783784","0.010513164715107855","282.079987","263.470001","268.529999","264.690002","251.190002","254.089996","do nothing"
"1","2016-01-30","4","5","2016-01-31","ibb","10","21","2.1","-11","1","0.49636363636363634","0.5033783783783784","0.5033783783783784","0.007355228006751817","268.529999","268.529999","264","248.119995","258.720001","265.269989","do nothing"
"1","2016-01-22","0","1","2016-01-26","pacb","1","1","1","0","0.25","0.5163636363636364","0.5008445945945946","0.5033783783783784","0.00349552758542777","12.76","11.88","10.69","12.67","8.78","8.6","do nothing"
"1","2016-01-01","-2","-1","2016-01-12","psun","1","1","1","0","0.09090909090909091","0.5163636363636364","0.5003071253071253","0.5033783783783784","0.00349552758542777","0.23","0.19","0.23","0.22","0.22","0.18","do nothing"
"1","2016-01-27","-3","-2","2016-01-28","rig","2","2","1","0","1","0.5163636363636364","0.5033783783783784","0.5033783783783784","0.00349552758542777","9.84","10.03","9.79","10.19","8.86","8.65","do nothing"
"1","2016-01-08","-1","0","2016-01-09","slb","2","1","0.5","1","1","0.5181818181818182","0.5033783783783784","0.5033783783783784","0.0017411183030077487","65.080002","64.830002","64.739998","62.82","63.299999","69.779999","do nothing"
"1","2016-01-01","-1","0","2016-01-11","amsc","2","1","0.5","0.1","0.1","0.5165454545454546","0.5003378378378378","0.5033783783783784","0.0017411183030077487","6.63","5.78","5.81","5.79","6.03","6.52","do nothing"
"1","2016-01-13","0","1","2016-01-28","cmls","1","1","1","0","0.06666666666666667","0.5163636363636364","0.5002252252252252","0.5033783783783784","0.00349552758542777","0.26","0.24","0.25","0.26","0.3","0.25","do nothing"
"1","2016-01-01","-1","0","2016-01-30","l","1","1","1","0","0.034482758620689655","0.5163636363636364","0.500116495806151","0.5033783783783784","0.00349552758542777","37.779999","36.98","36.220001","36.32","36.529999","36.349998","do nothing"
"1","2016-01-01","-1","0","2016-01-06","nvda","3","1","0.3333333333333333","0.4","0.2","0.517090909090909","0.5006756756756756","0.5033783783783784","0.0011563152088677415","32.369999","31.530001","29.68","29.26","27.799999","26.43","do nothing"
"1","2016-01-01","-1","0","2016-01-11","oclr","2","1","0.5","0.1","0.1","0.5165454545454546","0.5003378378378378","0.5033783783783784","0.0017411183030077487","3.57","3.26","3.64","3.45","3.4","4.11","do nothing"
"1","2016-01-01","-1","0","2016-01-11","pep","6","1","0.16666666666666666","0.5","0.1","0.5172727272727272","0.5003378378378378","0.5033783783783784","0.0005715121147277343","98.769997","97.440002","95.809998","95.769997","96.32","97.620003","do nothing"
"1","2016-01-01","-1","0","2016-01-26","prah","1","1","1","0","0.04","0.5163636363636364","0.5001351351351351","0.5033783783783784","0.00349552758542777","44.110001","46.509998","43.080002","42.779999","37.830002","42.630001","do nothing"
"1","2016-01-01","-1","0","2016-01-31","rvlt","4","1","0.25","0.1","0.03333333333333333","0.5165454545454546","0.5001126126126126","0.5033783783783784","0.0008639136617977379","0.8","0.77","0.76","0.74","0.72","0.75","do nothing"
"1","2016-01-13","-1","0","2016-01-20","thld","1","2","2","-0.14285714285714285","0.14285714285714285","0.5161038961038961","0.5004826254826255","0.5033783783783784","0.007004346150267813","0.35","0.35","0.36","0.33","0.29","0.27","do nothing"
"1","2016-01-07","0","1","2016-01-08","aa","1","4","4","-3","1","0.5109090909090909","0.5033783783783784","0.5033783783783784","0.014021983279947898","8.27","8.07","8","6.9","6.8","7.9","do nothing"
"1","2016-01-13","-1","0","2016-01-19","aa","3","1","0.3333333333333333","0.3333333333333333","0.16666666666666666","0.516969696969697","0.5005630630630631","0.5033783783783784","0.0011563152088677415","7.13","6.74","6.87","7.14","7.55","8.12","do nothing"
"1","2016-01-22","0","1","2016-01-25","aa","1","1","1","0","0.3333333333333333","0.5163636363636364","0.5011261261261262","0.5033783783783784","0.00349552758542777","6.87","6.8","7","7.21","7.81","8.76","do nothing"
"1","2016-01-08","0","1","2016-01-20","alk","1","2","2","-0.08333333333333333","0.08333333333333333","0.5162121212121212","0.5002815315315315","0.5033783783783784","0.007004346150267813","70.379997","67.160004","69.790001","70.019997","68.910004","72.339996","do nothing"
"1","2016-01-01","0","1","2016-01-05","amba","2","2","1","0","0.25","0.5163636363636364","0.5008445945945946","0.5033783783783784","0.00349552758542777","54.139999","54.57","45","44.5","39.330002","39.349998","do nothing"
"1","2016-01-05","1","2","2016-01-06","amba","2","1","0.5","1","1","0.5181818181818182","0.5033783783783784","0.5033783783783784","0.0017411183030077487","54.57","55.41","42.57","44.59","37.330002","37.43","do nothing"
"1","2016-01-13","0","1","2016-01-15","amd","3","2","0.6666666666666666","0.5","0.5","0.5172727272727272","0.5016891891891891","0.5033783783783784","0.0023259213971477555","2.25","2.03","1.95","2.02","2.14","1.83","do nothing"
"1","2016-01-28","-1","0","2016-01-30","amd","1","1","1","0","0.5","0.5163636363636364","0.5016891891891891","0.5033783783783784","0.00349552758542777","2.08","2.14","1.99","1.93","1.83","2.14","do nothing"
"1","2016-01-26","0","1","2016-01-28","amgn","1","3","3","-1","0.5","0.5145454545454545","0.5016891891891891","0.5033783783783784","0.010513164715107855","153.779999","148.350006","152.75","149.910004","144.720001","142.279999","do nothing"
"1","2016-01-11","-1","0","2016-01-27","anf","1","1","1","0","0.0625","0.5163636363636364","0.5002111486486487","0.5033783783783784","0.00349552758542777","25.870001","25.690001","26.35","26.709999","24.08","28.48","do nothing"
"1","2016-01-20","0","1","2016-01-22","anfi","1","1","1","0","0.5","0.5163636363636364","0.5016891891891891","0.5033783783783784","0.00349552758542777","8.13","8.3","10.75","10.15","9.57","11.75","do nothing"
"1","2016-01-01","0","1","2016-01-11","apol","8","4","0.5","0.4","0.1","0.517090909090909","0.5003378378378378","0.5033783783783784","0.0017411183030077487","7.57","6.38","7.3","7.1","7.99","8.55","do nothing"
"1","2016-01-11","-1","0","2016-01-13","avgo","2","1","0.5","0.5","0.5","0.5172727272727272","0.5016891891891891","0.5033783783783784","0.0017411183030077487","128.039993","123.309998","120.07","123.830002","126.370003","121.660004","do nothing"
"1","2016-01-01","0","1","2016-01-06","axll","1","1","1","0","0.2","0.5163636363636364","0.5006756756756756","0.5033783783783784","0.00349552758542777","15.33","13.13","11.89","10.63","9.53","18.75","do nothing"
"1","2016-01-01","0","1","2016-01-05","bhi","2","1","0.5","0.25","0.25","0.5168181818181818","0.5008445945945946","0.5033783783783784","0.0017411183030077487","47.25","45.919998","41.580002","41.040001","38.880001","44.240002","do nothing"
"1","2016-01-05","0","1","2016-01-11","biod","1","1","1","0","0.16666666666666666","0.5163636363636364","0.5005630630630631","0.5033783783783784","0.00349552758542777","0.3","0.25","0.26","0.26","0.26","0.26","do nothing"
"1","2016-01-21","-1","0","2016-01-28","bte","1","1","1","0","0.14285714285714285","0.5163636363636364","0.5004826254826255","0.5033783783783784","0.00349552758542777","1.68","2.15","1.95","2.06","1.81","2.28","do nothing"
"1","2016-01-05","0","1","2016-01-08","cat","1","2","2","-0.3333333333333333","0.3333333333333333","0.5157575757575757","0.5011261261261262","0.5033783783783784","0.007004346150267813","67.279999","63.290001","61.470001","59.869999","57.91","64.580002","do nothing"
"1","2016-01-28","-1","0","2016-01-29","cat","6","1","0.16666666666666666","5","1","0.5254545454545455","0.5033783783783784","0.5033783783783784","0.0005715121147277343","61.080002","62.240002","62.700001","66.120003","65.209999","67.699997","do nothing"
"1","2016-01-15","-3","-2","2016-01-26","clr","1","1","1","0","0.09090909090909091","0.5163636363636364","0.5003071253071253","0.5033783783783784","0.00349552758542777","19.870001","18.84","21.110001","18.92","18.08","20.459999","do nothing"
"1","2016-01-15","-2","-1","2016-01-20","cop","1","1","1","0","0.2","0.5163636363636364","0.5006756756756756","0.5033783783783784","0.00349552758542777","39.360001","34.75","34.200001","36.209999","35.32","32.869999","do nothing"
"1","2016-01-22","1","2","2016-01-26","cop","1","3","3","-0.5","0.25","0.5154545454545455","0.5008445945945946","0.5033783783783784","0.010513164715107855","37.669998","35.349998","39.080002","36.59","32.34","33.060001","do nothing"
"1","2016-01-20","0","1","2016-01-31","cost","1","4","4","-0.2727272727272727","0.09090909090909091","0.5158677685950414","0.5003071253071253","0.5033783783783784","0.014021983279947898","148.820007","151.25","146.699997","147.020004","149.110001","150.520004","do nothing"
"1","2016-01-07","-1","0","2016-01-08","cuda","3","1","0.3333333333333333","2","1","0.52","0.5033783783783784","0.5033783783783784","0.0011563152088677415","16.43","10.73","10.62","10.41","10.71","10.66","do nothing"
"1","2016-01-05","-3","-2","2016-01-06","dal","1","1","1","0","1","0.5163636363636364","0.5033783783783784","0.5033783783783784","0.00349552758542777","48.57","48.93","46.740002","44.939999","46.52","42.009998","do nothing"
"1","2016-01-13","-1","0","2016-01-15","dax","6","3","0.5","1.5","0.5","0.519090909090909","0.5016891891891891","0.5033783783783784","0.0017411183030077487","22.913","22.26","22.58","22.818001","22.85","21.719999","do nothing"
